Location,Direction,Date,Time,Volume,Lanes
ML 52-53,SB,7/10/2025,12:00 AM,331,3
ML 52-53,SB,7/10/2025,1:00 AM,391,3
ML 52-53,SB,7/10/2025,2:00 AM,389,3
ML 52-53,SB,7/10/2025,3:00 AM,380,3
ML 52-53,SB,7/10/2025,4:00 AM,481,3
ML 52-53,SB,7/10/2025,5:00 AM,625,3
ML 52-53,SB,7/10/2025,6:00 AM,1161,3
ML 52-53,SB,7/10/2025,7:00 AM,1820,3
ML 52-53,SB,7/10/2025,8:00 AM,2155,3
ML 52-53,SB,7/10/2025,9:00 AM,1829,3
ML 52-53,SB,7/10/2025,10:00 AM,1545,3
ML 52-53,SB,7/10/2025,11:00 AM,1233,3
ML 52-53,SB,7/10/2025,12:00 PM,1104,3
ML 52-53,SB,7/10/2025,1:00 PM,1164,3
ML 52-53,SB,7/10/2025,2:00 PM,1246,3
ML 52-53,SB,7/10/2025,3:00 PM,1857,3
ML 52-53,SB,7/10/2025,4:00 PM,2156,3
ML 52-53,SB,7/10/2025,5:00 PM,2377,3
ML 52-53,SB,7/10/2025,6:00 PM,2093,3
ML 52-53,SB,7/10/2025,7:00 PM,1213,3
ML 52-53,SB,7/10/2025,8:00 PM,711,3
ML 52-53,SB,7/10/2025,9:00 PM,373,3
ML 52-53,SB,7/10/2025,10:00 PM,201,3
ML 52-53,SB,7/10/2025,11:00 PM,159,3
ML 52-53,NB,7/11/2025,12:00 AM,240,3
ML 52-53,NB,7/11/2025,1:00 AM,243,3
ML 52-53,NB,7/11/2025,2:00 AM,260,3
ML 52-53,NB,7/11/2025,3:00 AM,265,3
ML 52-53,NB,7/11/2025,4:00 AM,273,3
ML 52-53,NB,7/11/2025,5:00 AM,299,3
ML 52-53,NB,7/11/2025,6:00 AM,433,3
ML 52-53,NB,7/11/2025,7:00 AM,823,3
ML 52-53,NB,7/11/2025,8:00 AM,1259,3
ML 52-53,NB,7/11/2025,9:00 AM,1585,3
ML 52-53,NB,7/11/2025,10:00 AM,1388,3
ML 52-53,NB,7/11/2025,11:00 AM,1190,3
ML 52-53,NB,7/11/2025,12:00 PM,896,3
ML 52-53,NB,7/11/2025,1:00 PM,735,3
ML 52-53,NB,7/11/2025,2:00 PM,679,3
ML 52-53,NB,7/11/2025,3:00 PM,877,3
ML 52-53,NB,7/11/2025,4:00 PM,1049,3
ML 52-53,NB,7/11/2025,5:00 PM,1515,3
ML 52-53,NB,7/11/2025,6:00 PM,1625,3
ML 52-53,NB,7/11/2025,7:00 PM,1366,3
ML 52-53,NB,7/11/2025,8:00 PM,835,3
ML 52-53,NB,7/11/2025,9:00 PM,473,3
ML 52-53,NB,7/11/2025,10:00 PM,255,3
ML 52-53,NB,7/11/2025,11:00 PM,141,3
ML 52-53,SB,7/11/2025,12:00 AM,254,3
ML 52-53,SB,7/11/2025,1:00 AM,272,3
ML 52-53,SB,7/11/2025,2:00 AM,283,3
ML 52-53,SB,7/11/2025,3:00 AM,310,3
ML 52-53,SB,7/11/2025,4:00 AM,268,3
ML 52-53,SB,7/11/2025,5:00 AM,312,3
ML 52-53,SB,7/11/2025,6:00 AM,526,3
ML 52-53,SB,7/11/2025,7:00 AM,800,3
ML 52-53,SB,7/11/2025,8:00 AM,1239,3
ML 52-53,SB,7/11/2025,9:00 AM,1566,3
ML 52-53,SB,7/11/2025,10:00 AM,1539,3
ML 52-53,SB,7/11/2025,11:00 AM,1191,3
ML 52-53,SB,7/11/2025,12:00 PM,857,3
ML 52-53,SB,7/11/2025,1:00 PM,749,3
ML 52-53,SB,7/11/2025,2:00 PM,762,3
ML 52-53,SB,7/11/2025,3:00 PM,876,3
ML 52-53,SB,7/11/2025,4:00 PM,1149,3
ML 52-53,SB,7/11/2025,5:00 PM,1535,3
ML 52-53,SB,7/11/2025,6:00 PM,1679,3
ML 52-53,SB,7/11/2025,7:00 PM,1362,3
ML 52-53,SB,7/11/2025,8:00 PM,981,3
ML 52-53,SB,7/11/2025,9:00 PM,489,3
ML 52-53,SB,7/11/2025,10:00 PM,264,3
ML 52-53,SB,7/11/2025,11:00 PM,162,3
ML 52-53,NB,7/12/2025,12:00 AM,251,3
ML 52-53,NB,7/12/2025,1:00 AM,257,3
ML 52-53,NB,7/12/2025,2:00 AM,248,3
ML 52-53,NB,7/12/2025,3:00 AM,284,3
ML 52-53,NB,7/12/2025,4:00 AM,276,3
ML 52-53,NB,7/12/2025,5:00 AM,327,3
ML 52-53,NB,7/12/2025,6:00 AM,464,3
ML 52-53,NB,7/12/2025,7:00 AM,860,3
ML 52-53,NB,7/12/2025,8:00 AM,1261,3
ML 52-53,NB,7/12/2025,9:00 AM,1381,3
ML 52-53,NB,7/12/2025,10:00 AM,1296,3
ML 52-53,NB,7/12/2025,11:00 AM,1173,3
ML 52-53,NB,7/12/2025,12:00 PM,876,3
ML 52-53,NB,7/12/2025,1:00 PM,661,3
ML 52-53,NB,7/12/2025,2:00 PM,728,3
ML 52-53,NB,7/12/2025,3:00 PM,769,3
ML 52-53,NB,7/12/2025,4:00 PM,1072,3
ML 52-53,NB,7/12/2025,5:00 PM,1377,3
ML 52-53,NB,7/12/2025,6:00 PM,1566,3
ML 52-53,NB,7/12/2025,7:00 PM,1326,3
ML 52-53,NB,7/12/2025,8:00 PM,905,3
ML 52-53,NB,7/12/2025,9:00 PM,458,3
ML 52-53,NB,7/12/2025,10:00 PM,231,3
ML 52-53,NB,7/12/2025,11:00 PM,152,3
ML 52-53,SB,7/12/2025,12:00 AM,250,3
ML 52-53,SB,7/12/2025,1:00 AM,302,3
ML 52-53,SB,7/12/2025,2:00 AM,306,3
ML 52-53,SB,7/12/2025,3:00 AM,288,3
ML 52-53,SB,7/12/2025,4:00 AM,286,3
ML 52-53,SB,7/12/2025,5:00 AM,325,3
ML 52-53,SB,7/12/2025,6:00 AM,482,3
ML 52-53,SB,7/12/2025,7:00 AM,909,3
ML 52-53,SB,7/12/2025,8:00 AM,1234,3
ML 52-53,SB,7/12/2025,9:00 AM,1714,3
ML 52-53,SB,7/12/2025,10:00 AM,1549,3
ML 52-53,SB,7/12/2025,11:00 AM,1134,3
ML 52-53,SB,7/12/2025,12:00 PM,868,3
ML 52-53,SB,7/12/2025,1:00 PM,757,3
ML 52-53,SB,7/12/2025,2:00 PM,719,3
ML 52-53,SB,7/12/2025,3:00 PM,814,3
ML 52-53,SB,7/12/2025,4:00 PM,1271,3
ML 52-53,SB,7/12/2025,5:00 PM,1563,3
ML 52-53,SB,7/12/2025,6:00 PM,1765,3
ML 52-53,SB,7/12/2025,7:00 PM,1434,3
ML 52-53,SB,7/12/2025,8:00 PM,901,3
ML 52-53,SB,7/12/2025,9:00 PM,518,3
ML 52-53,SB,7/12/2025,10:00 PM,247,3
ML 52-53,SB,7/12/2025,11:00 PM,147,3
ML 52-53,NB,7/13/2025,12:00 AM,350,3
ML 52-53,NB,7/13/2025,1:00 AM,363,3
ML 52-53,NB,7/13/2025,2:00 AM,343,3
ML 52-53,NB,7/13/2025,3:00 AM,373,3
ML 52-53,NB,7/13/2025,4:00 AM,396,3
ML 52-53,NB,7/13/2025,5:00 AM,609,3
ML 52-53,NB,7/13/2025,6:00 AM,1037,3
ML 52-53,NB,7/13/2025,7:00 AM,1642,3
ML 52-53,NB,7/13/2025,8:00 AM,1884,3
ML 52-53,NB,7/13/2025,9:00 AM,1844,3
ML 52-53,NB,7/13/2025,10:00 AM,1326,3
ML 52-53,NB,7/13/2025,11:00 AM,1148,3
ML 52-53,NB,7/13/2025,12:00 PM,974,3
ML 52-53,NB,7/13/2025,1:00 PM,1032,3
ML 52-53,NB,7/13/2025,2:00 PM,1194,3
ML 52-53,NB,7/13/2025,3:00 PM,1542,3
ML 52-53,NB,7/13/2025,4:00 PM,2140,3
ML 52-53,NB,7/13/2025,5:00 PM,2170,3
ML 52-53,NB,7/13/2025,6:00 PM,1780,3
ML 52-53,NB,7/13/2025,7:00 PM,1215,3
ML 52-53,NB,7/13/2025,8:00 PM,624,3
ML 52-53,NB,7/13/2025,9:00 PM,324,3
ML 52-53,NB,7/13/2025,10:00 PM,185,3
ML 52-53,NB,7/13/2025,11:00 PM,155,3
ML 52-53,SB,7/13/2025,12:00 AM,328,3
ML 52-53,SB,7/13/2025,1:00 AM,407,3
ML 52-53,SB,7/13/2025,2:00 AM,371,3
ML 52-53,SB,7/13/2025,3:00 AM,405,3
ML 52-53,SB,7/13/2025,4:00 AM,492,3
ML 52-53,SB,7/13/2025,5:00 AM,681,3
ML 52-53,SB,7/13/2025,6:00 AM,1210,3
ML 52-53,SB,7/13/2025,7:00 AM,1602,3
ML 52-53,SB,7/13/2025,8:00 AM,2128,3
ML 52-53,SB,7/13/2025,9:00 AM,1858,3
ML 52-53,SB,7/13/2025,10:00 AM,1484,3
ML 52-53,SB,7/13/2025,11:00 AM,1190,3
ML 52-53,SB,7/13/2025,12:00 PM,1059,3
ML 52-53,SB,7/13/2025,1:00 PM,1137,3
ML 52-53,SB,7/13/2025,2:00 PM,1371,3
ML 52-53,SB,7/13/2025,3:00 PM,1808,3
ML 52-53,SB,7/13/2025,4:00 PM,2174,3
ML 52-53,SB,7/13/2025,5:00 PM,2231,3
ML 52-53,SB,7/13/2025,6:00 PM,1901,3
ML 52-53,SB,7/13/2025,7:00 PM,1329,3
ML 52-53,SB,7/13/2025,8:00 PM,724,3
ML 52-53,SB,7/13/2025,9:00 PM,345,3
ML 52-53,SB,7/13/2025,10:00 PM,216,3
ML 52-53,SB,7/13/2025,11:00 PM,161,3
ML 52-53,NB,7/14/2025,12:00 AM,302,3
ML 52-53,NB,7/14/2025,1:00 AM,346,3
ML 52-53,NB,7/14/2025,2:00 AM,385,3
ML 52-53,NB,7/14/2025,3:00 AM,364,3
ML 52-53,NB,7/14/2025,4:00 AM,444,3
ML 52-53,NB,7/14/2025,5:00 AM,669,3
ML 52-53,NB,7/14/2025,6:00 AM,1101,3
ML 52-53,NB,7/14/2025,7:00 AM,1622,3
ML 52-53,NB,7/14/2025,8:00 AM,1862,3
ML 52-53,NB,7/14/2025,9:00 AM,1731,3
ML 52-53,NB,7/14/2025,10:00 AM,1379,3
ML 52-53,NB,7/14/2025,11:00 AM,1145,3
ML 52-53,NB,7/14/2025,12:00 PM,1002,3
ML 52-53,NB,7/14/2025,1:00 PM,1076,3
ML 52-53,NB,7/14/2025,2:00 PM,1181,3
ML 52-53,NB,7/14/2025,3:00 PM,1696,3
ML 52-53,NB,7/14/2025,4:00 PM,2129,3
ML 52-53,NB,7/14/2025,5:00 PM,2103,3
ML 52-53,NB,7/14/2025,6:00 PM,1762,3
ML 52-53,NB,7/14/2025,7:00 PM,1262,3
ML 52-53,NB,7/14/2025,8:00 PM,629,3
ML 52-53,NB,7/14/2025,9:00 PM,336,3
ML 52-53,NB,7/14/2025,10:00 PM,184,3
ML 52-53,NB,7/14/2025,11:00 PM,152,3
ML 52-53,SB,7/14/2025,12:00 AM,360,3
ML 52-53,SB,7/14/2025,1:00 AM,368,3
ML 52-53,SB,7/14/2025,2:00 AM,370,3
ML 52-53,SB,7/14/2025,3:00 AM,391,3
ML 52-53,SB,7/14/2025,4:00 AM,461,3
ML 52-53,SB,7/14/2025,5:00 AM,674,3
ML 52-53,SB,7/14/2025,6:00 AM,1186,3
ML 52-53,SB,7/14/2025,7:00 AM,1665,3
ML 52-53,SB,7/14/2025,8:00 AM,2104,3
ML 52-53,SB,7/14/2025,9:00 AM,1874,3
ML 52-53,SB,7/14/2025,10:00 AM,1485,3
ML 52-53,SB,7/14/2025,11:00 AM,1077,3
ML 52-53,SB,7/14/2025,12:00 PM,1078,3
ML 52-53,SB,7/14/2025,1:00 PM,1095,3
ML 52-53,SB,7/14/2025,2:00 PM,1306,3
ML 52-53,SB,7/14/2025,3:00 PM,1790,3
ML 52-53,SB,7/14/2025,4:00 PM,2109,3
ML 52-53,SB,7/14/2025,5:00 PM,2215,3
ML 52-53,SB,7/14/2025,6:00 PM,1845,3
ML 52-53,SB,7/14/2025,7:00 PM,1200,3
ML 52-53,SB,7/14/2025,8:00 PM,648,3
ML 52-53,SB,7/14/2025,9:00 PM,322,3
ML 52-53,SB,7/14/2025,10:00 PM,208,3
ML 52-53,SB,7/14/2025,11:00 PM,157,3
ML 52-53,NB,7/15/2025,12:00 AM,327,3
ML 52-53,NB,7/15/2025,1:00 AM,361,3
ML 52-53,NB,7/15/2025,2:00 AM,338,3
ML 52-53,NB,7/15/2025,3:00 AM,365,3
ML 52-53,NB,7/15/2025,4:00 AM,409,3
ML 52-53,NB,7/15/2025,5:00 AM,662,3
ML 52-53,NB,7/15/2025,6:00 AM,1048,3
ML 52-53,NB,7/15/2025,7:00 AM,1611,3
ML 52-53,NB,7/15/2025,8:00 AM,1730,3
ML 52-53,NB,7/15/2025,9:00 AM,1838,3
ML 52-53,NB,7/15/2025,10:00 AM,1448,3
ML 52-53,NB,7/15/2025,11:00 AM,1023,3
ML 52-53,NB,7/15/2025,12:00 PM,1002,3
ML 52-53,NB,7/15/2025,1:00 PM,954,3
ML 52-53,NB,7/15/2025,2:00 PM,1233,3
ML 52-53,NB,7/15/2025,3:00 PM,1595,3
ML 52-53,NB,7/15/2025,4:00 PM,1874,3
ML 52-53,NB,7/15/2025,5:00 PM,2231,3
ML 52-53,NB,7/15/2025,6:00 PM,1843,3
ML 52-53,NB,7/15/2025,7:00 PM,1211,3
ML 52-53,NB,7/15/2025,8:00 PM,591,3
ML 52-53,NB,7/15/2025,9:00 PM,309,3
ML 52-53,NB,7/15/2025,10:00 PM,204,3
ML 52-53,NB,7/15/2025,11:00 PM,164,3
ML 52-53,SB,7/15/2025,12:00 AM,332,3
ML 52-53,SB,7/15/2025,1:00 AM,389,3
ML 52-53,SB,7/15/2025,2:00 AM,375,3
ML 52-53,SB,7/15/2025,3:00 AM,429,3
ML 52-53,SB,7/15/2025,4:00 AM,447,3
ML 52-53,SB,7/15/2025,5:00 AM,670,3
ML 52-53,SB,7/15/2025,6:00 AM,1162,3
ML 52-53,SB,7/15/2025,7:00 AM,1610,3
ML 52-53,SB,7/15/2025,8:00 AM,1938,3
ML 52-53,SB,7/15/2025,9:00 AM,1792,3
ML 52-53,SB,7/15/2025,10:00 AM,1545,3
ML 52-53,SB,7/15/2025,11:00 AM,1122,3
ML 52-53,SB,7/15/2025,12:00 PM,1104,3
ML 52-53,SB,7/15/2025,1:00 PM,1142,3
ML 52-53,SB,7/15/2025,2:00 PM,1300,3
ML 52-53,SB,7/15/2025,3:00 PM,1772,3
ML 52-53,SB,7/15/2025,4:00 PM,2124,3
ML 52-53,SB,7/15/2025,5:00 PM,2326,3
ML 52-53,SB,7/15/2025,6:00 PM,1934,3
ML 52-53,SB,7/15/2025,7:00 PM,1245,3
ML 52-53,SB,7/15/2025,8:00 PM,698,3
ML 52-53,SB,7/15/2025,9:00 PM,363,3
ML 52-53,SB,7/15/2025,10:00 PM,223,3
ML 52-53,SB,7/15/2025,11:00 PM,178,3
ML 52-53,NB,7/16/2025,12:00 AM,308,3
ML 52-53,NB,7/16/2025,1:00 AM,348,3
ML 52-53,NB,7/16/2025,2:00 AM,379,3
ML 52-53,NB,7/16/2025,3:00 AM,387,3
ML 52-53,NB,7/16/2025,4:00 AM,407,3
ML 52-53,NB,7/16/2025,5:00 AM,644,3
ML 52-53,NB,7/16/2025,6:00 AM,1058,3
ML 52-53,NB,7/16/2025,7:00 AM,1551,3
ML 52-53,NB,7/16/2025,8:00 AM,1867,3
ML 52-53,NB,7/16/2025,9:00 AM,1695,3
ML 52-53,NB,7/16/2025,10:00 AM,1303,3
ML 52-53,NB,7/16/2025,11:00 AM,1018,3
ML 52-53,NB,7/16/2025,12:00 PM,1001,3
ML 52-53,NB,7/16/2025,1:00 PM,1066,3
ML 52-53,NB,7/16/2025,2:00 PM,1279,3
ML 52-53,NB,7/16/2025,3:00 PM,1572,3
ML 52-53,NB,7/16/2025,4:00 PM,1911,3
ML 52-53,NB,7/16/2025,5:00 PM,2251,3
ML 52-53,NB,7/16/2025,6:00 PM,1862,3
ML 52-53,NB,7/16/2025,7:00 PM,1173,3
ML 52-53,NB,7/16/2025,8:00 PM,663,3
ML 52-53,NB,7/16/2025,9:00 PM,306,3
ML 52-53,NB,7/16/2025,10:00 PM,203,3
ML 52-53,NB,7/16/2025,11:00 PM,155,3
ML 52-53,SB,7/16/2025,12:00 AM,345,3
ML 52-53,SB,7/16/2025,1:00 AM,380,3
ML 52-53,SB,7/16/2025,2:00 AM,413,3
ML 52-53,SB,7/16/2025,3:00 AM,425,3
ML 52-53,SB,7/16/2025,4:00 AM,433,3
ML 52-53,SB,7/16/2025,5:00 AM,691,3
ML 52-53,SB,7/16/2025,6:00 AM,1113,3
ML 52-53,SB,7/16/2025,7:00 AM,1624,3
ML 52-53,SB,7/16/2025,8:00 AM,2016,3
ML 52-53,SB,7/16/2025,9:00 AM,1877,3
ML 52-53,SB,7/16/2025,10:00 AM,1443,3
ML 52-53,SB,7/16/2025,11:00 AM,1175,3
ML 52-53,SB,7/16/2025,12:00 PM,987,3
ML 52-53,SB,7/16/2025,1:00 PM,1095,3
ML 52-53,SB,7/16/2025,2:00 PM,1270,3
ML 52-53,SB,7/16/2025,3:00 PM,1717,3
ML 52-53,SB,7/16/2025,4:00 PM,2065,3
ML 52-53,SB,7/16/2025,5:00 PM,2304,3
ML 52-53,SB,7/16/2025,6:00 PM,1860,3
ML 52-53,SB,7/16/2025,7:00 PM,1247,3
ML 52-53,SB,7/16/2025,8:00 PM,657,3
ML 52-53,SB,7/16/2025,9:00 PM,337,3
ML 52-53,SB,7/16/2025,10:00 PM,208,3
ML 52-53,SB,7/16/2025,11:00 PM,170,3
ML 52-53,NB,7/17/2025,12:00 AM,326,3
ML 52-53,NB,7/17/2025,1:00 AM,341,3
ML 52-53,NB,7/17/2025,2:00 AM,384,3
ML 52-53,NB,7/17/2025,3:00 AM,349,3
ML 52-53,NB,7/17/2025,4:00 AM,417,3
ML 52-53,NB,7/17/2025,5:00 AM,598,3
ML 52-53,NB,7/17/2025,6:00 AM,1013,3
ML 52-53,NB,7/17/2025,7:00 AM,1427,3
ML 52-53,NB,7/17/2025,8:00 AM,1712,3
ML 52-53,NB,7/17/2025,9:00 AM,1699,3
ML 52-53,NB,7/17/2025,10:00 AM,1273,3
ML 52-53,NB,7/17/2025,11:00 AM,1081,3
ML 52-53,NB,7/17/2025,12:00 PM,891,3
ML 52-53,NB,7/17/2025,1:00 PM,1009,3
ML 52-53,NB,7/17/2025,2:00 PM,1163,3
ML 52-53,NB,7/17/2025,3:00 PM,1579,3
ML 52-53,NB,7/17/2025,4:00 PM,2069,3
ML 52-53,NB,7/17/2025,5:00 PM,2170,3
ML 52-53,NB,7/17/2025,6:00 PM,1732,3
ML 52-53,NB,7/17/2025,7:00 PM,1086,3
ML 52-53,NB,7/17/2025,8:00 PM,677,3
ML 52-53,NB,7/17/2025,9:00 PM,316,3
ML 52-53,NB,7/17/2025,10:00 PM,206,3
ML 52-53,NB,7/17/2025,11:00 PM,153,3
ML 52-53,SB,7/17/2025,12:00 AM,338,3
ML 52-53,SB,7/17/2025,1:00 AM,384,3
ML 52-53,SB,7/17/2025,2:00 AM,371,3
ML 52-53,SB,7/17/2025,3:00 AM,392,3
ML 52-53,SB,7/17/2025,4:00 AM,481,3
ML 52-53,SB,7/17/2025,5:00 AM,693,3
ML 52-53,SB,7/17/2025,6:00 AM,1028,3
ML 52-53,SB,7/17/2025,7:00 AM,1700,3
ML 52-53,SB,7/17/2025,8:00 AM,2006,3
ML 52-53,SB,7/17/2025,9:00 AM,1966,3
ML 52-53,SB,7/17/2025,10:00 AM,1484,3
ML 52-53,SB,7/17/2025,11:00 AM,1150,3
ML 52-53,SB,7/17/2025,12:00 PM,1055,3
ML 52-53,SB,7/17/2025,1:00 PM,1090,3
ML 52-53,SB,7/17/2025,2:00 PM,1259,3
ML 52-53,SB,7/17/2025,3:00 PM,1716,3
ML 52-53,SB,7/17/2025,4:00 PM,1987,3
ML 52-53,SB,7/17/2025,5:00 PM,2273,3
ML 52-53,SB,7/17/2025,6:00 PM,2016,3
ML 52-53,SB,7/17/2025,7:00 PM,1317,3
ML 52-53,SB,7/17/2025,8:00 PM,732,3
ML 52-53,SB,7/17/2025,9:00 PM,359,3
ML 52-53,SB,7/17/2025,10:00 PM,207,3
ML 52-53,SB,7/17/2025,11:00 PM,176,3
ML 52-53,NB,7/18/2025,12:00 AM,254,3
ML 52-53,NB,7/18/2025,1:00 AM,269,3
ML 52-53,NB,7/18/2025,2:00 AM,254,3
ML 52-53,NB,7/18/2025,3:00 AM,255,3
ML 52-53,NB,7/18/2025,4:00 AM,250,3
ML 52-53,NB,7/18/2025,5:00 AM,277,3
ML 52-53,NB,7/18/2025,6:00 AM,447,3
ML 52-53,NB,7/18/2025,7:00 AM,761,3
ML 52-53,NB,7/18/2025,8:00 AM,1276,3
ML 52-53,NB,7/18/2025,9:00 AM,1506,3
ML 52-53,NB,7/18/2025,10:00 AM,1381,3
ML 52-53,NB,7/18/2025,11:00 AM,1114,3
ML 52-53,NB,7/18/2025,12:00 PM,830,3
ML 52-53,NB,7/18/2025,1:00 PM,716,3
ML 52-53,NB,7/18/2025,2:00 PM,723,3
ML 52-53,NB,7/18/2025,3:00 PM,746,3
ML 52-53,NB,7/18/2025,4:00 PM,1061,3
ML 52-53,NB,7/18/2025,5:00 PM,1369,3
ML 52-53,NB,7/18/2025,6:00 PM,1511,3
ML 52-53,NB,7/18/2025,7:00 PM,1259,3
ML 52-53,NB,7/18/2025,8:00 PM,811,3
ML 52-53,NB,7/18/2025,9:00 PM,469,3
ML 52-53,NB,7/18/2025,10:00 PM,241,3
ML 52-53,NB,7/18/2025,11:00 PM,133,3
ML 52-53,SB,7/18/2025,12:00 AM,279,3
ML 52-53,SB,7/18/2025,1:00 AM,288,3
ML 52-53,SB,7/18/2025,2:00 AM,303,3
ML 52-53,SB,7/18/2025,3:00 AM,284,3
ML 52-53,SB,7/18/2025,4:00 AM,303,3
ML 52-53,SB,7/18/2025,5:00 AM,323,3
ML 52-53,SB,7/18/2025,6:00 AM,472,3
ML 52-53,SB,7/18/2025,7:00 AM,862,3
ML 52-53,SB,7/18/2025,8:00 AM,1297,3
ML 52-53,SB,7/18/2025,9:00 AM,1492,3
ML 52-53,SB,7/18/2025,10:00 AM,1474,3
ML 52-53,SB,7/18/2025,11:00 AM,1180,3
ML 52-53,SB,7/18/2025,12:00 PM,938,3
ML 52-53,SB,7/18/2025,1:00 PM,723,3
ML 52-53,SB,7/18/2025,2:00 PM,717,3
ML 52-53,SB,7/18/2025,3:00 PM,831,3
ML 52-53,SB,7/18/2025,4:00 PM,1176,3
ML 52-53,SB,7/18/2025,5:00 PM,1523,3
ML 52-53,SB,7/18/2025,6:00 PM,1672,3
ML 52-53,SB,7/18/2025,7:00 PM,1334,3
ML 52-53,SB,7/18/2025,8:00 PM,898,3
ML 52-53,SB,7/18/2025,9:00 PM,478,3
ML 52-53,SB,7/18/2025,10:00 PM,264,3
ML 52-53,SB,7/18/2025,11:00 PM,154,3
ML 52-53,NB,7/19/2025,12:00 AM,237,3
ML 52-53,NB,7/19/2025,1:00 AM,265,3
ML 52-53,NB,7/19/2025,2:00 AM,264,3
ML 52-53,NB,7/19/2025,3:00 AM,274,3
ML 52-53,NB,7/19/2025,4:00 AM,264,3
ML 52-53,NB,7/19/2025,5:00 AM,290,3
ML 52-53,NB,7/19/2025,6:00 AM,425,3
ML 52-53,NB,7/19/2025,7:00 AM,736,3
ML 52-53,NB,7/19/2025,8:00 AM,1261,3
ML 52-53,NB,7/19/2025,9:00 AM,1480,3
ML 52-53,NB,7/19/2025,10:00 AM,1403,3
ML 52-53,NB,7/19/2025,11:00 AM,1061,3
ML 52-53,NB,7/19/2025,12:00 PM,797,3
ML 52-53,NB,7/19/2025,1:00 PM,670,3
ML 52-53,NB,7/19/2025,2:00 PM,664,3
ML 52-53,NB,7/19/2025,3:00 PM,748,3
ML 52-53,NB,7/19/2025,4:00 PM,1026,3
ML 52-53,NB,7/19/2025,5:00 PM,1461,3
ML 52-53,NB,7/19/2025,6:00 PM,1454,3
ML 52-53,NB,7/19/2025,7:00 PM,1239,3
ML 52-53,NB,7/19/2025,8:00 PM,825,3
ML 52-53,NB,7/19/2025,9:00 PM,496,3
ML 52-53,NB,7/19/2025,10:00 PM,239,3
ML 52-53,NB,7/19/2025,11:00 PM,140,3
ML 52-53,SB,7/19/2025,12:00 AM,265,3
ML 52-53,SB,7/19/2025,1:00 AM,287,3
ML 52-53,SB,7/19/2025,2:00 AM,272,3
ML 52-53,SB,7/19/2025,3:00 AM,276,3
ML 52-53,SB,7/19/2025,4:00 AM,277,3
ML 52-53,SB,7/19/2025,5:00 AM,336,3
ML 52-53,SB,7/19/2025,6:00 AM,459,3
ML 52-53,SB,7/19/2025,7:00 AM,848,3
ML 52-53,SB,7/19/2025,8:00 AM,1362,3
ML 52-53,SB,7/19/2025,9:00 AM,1573,3
ML 52-53,SB,7/19/2025,10:00 AM,1473,3
ML 52-53,SB,7/19/2025,11:00 AM,1153,3
ML 52-53,SB,7/19/2025,12:00 PM,971,3
ML 52-53,SB,7/19/2025,1:00 PM,721,3
ML 52-53,SB,7/19/2025,2:00 PM,785,3
ML 52-53,SB,7/19/2025,3:00 PM,862,3
ML 52-53,SB,7/19/2025,4:00 PM,1129,3
ML 52-53,SB,7/19/2025,5:00 PM,1459,3
ML 52-53,SB,7/19/2025,6:00 PM,1653,3
ML 52-53,SB,7/19/2025,7:00 PM,1407,3
ML 52-53,SB,7/19/2025,8:00 PM,987,3
ML 52-53,SB,7/19/2025,9:00 PM,460,3
ML 52-53,SB,7/19/2025,10:00 PM,238,3
ML 52-53,SB,7/19/2025,11:00 PM,150,3
ML 52-53,NB,7/20/2025,12:00 AM,316,3
ML 52-53,NB,7/20/2025,1:00 AM,338,3
ML 52-53,NB,7/20/2025,2:00 AM,380,3
ML 52-53,NB,7/20/2025,3:00 AM,378,3
ML 52-53,NB,7/20/2025,4:00 AM,418,3
ML 52-53,NB,7/20/2025,5:00 AM,645,3
ML 52-53,NB,7/20/2025,6:00 AM,979,3
ML 52-53,NB,7/20/2025,7:00 AM,1617,3
ML 52-53,NB,7/20/2025,8:00 AM,1741,3
ML 52-53,NB,7/20/2025,9:00 AM,1580,3
ML 52-53,NB,7/20/2025,10:00 AM,1443,3
ML 52-53,NB,7/20/2025,11:00 AM,1099,3
ML 52-53,NB,7/20/2025,12:00 PM,991,3
ML 52-53,NB,7/20/2025,1:00 PM,988,3
ML 52-53,NB,7/20/2025,2:00 PM,1280,3
ML 52-53,NB,7/20/2025,3:00 PM,1616,3
ML 52-53,NB,7/20/2025,4:00 PM,1922,3
ML 52-53,NB,7/20/2025,5:00 PM,2132,3
ML 52-53,NB,7/20/2025,6:00 PM,1627,3
ML 52-53,NB,7/20/2025,7:00 PM,1078,3
ML 52-53,NB,7/20/2025,8:00 PM,581,3
ML 52-53,NB,7/20/2025,9:00 PM,293,3
ML 52-53,NB,7/20/2025,10:00 PM,205,3
ML 52-53,NB,7/20/2025,11:00 PM,161,3
ML 52-53,SB,7/20/2025,12:00 AM,333,3
ML 52-53,SB,7/20/2025,1:00 AM,357,3
ML 52-53,SB,7/20/2025,2:00 AM,412,3
ML 52-53,SB,7/20/2025,3:00 AM,420,3
ML 52-53,SB,7/20/2025,4:00 AM,452,3
ML 52-53,SB,7/20/2025,5:00 AM,629,3
ML 52-53,SB,7/20/2025,6:00 AM,1103,3
ML 52-53,SB,7/20/2025,7:00 AM,1551,3
ML 52-53,SB,7/20/2025,8:00 AM,2081,3
ML 52-53,SB,7/20/2025,9:00 AM,1785,3
ML 52-53,SB,7/20/2025,10:00 AM,1541,3
